,created_at,Methane,Ethanol,Humidity,Temperature,Date,Time,Hour,Mins,Secs,Year,Month,Day,E1,M1,E2,M2,E3,M3,M4,E4,M5,E5,Quality
1229,2022-07-05T03:45:37+05:30,211.0,176.0,95.0,31.5,2022-07-05,03:45:37,3,45,37,2022,7,5,171.8,211.2,171.7223247668889,211.19734522824564,4.0792156108742255,0.6693280212272598,0.011959423795259674,0.010746339947142369,0.8990857730056147,0.8418220694465084,8.704539212260617
1230,2022-07-05T03:45:54+05:30,212.0,176.0,95.0,31.2,2022-07-05,03:45:54,3,45,54,2022,7,5,171.4,212.2,171.31513236856264,212.180581482372,4.24075464982354,1.2521980673998836,0.012004511161123048,0.010871734812336562,0.8959125527468076,0.8427449763973223,8.693287645720648
1231,2022-07-05T03:46:11+05:30,212.0,169.0,95.0,31.2,2022-07-05,03:46:11,3,46,11,2022,7,5,173.4,213.0,173.32420295771496,212.98505487427727,4.773258844856413,1.200000000000001,0.012038326685520576,0.010758879433661786,0.893348022093222,0.8376512465952798,8.654996343442509
1232,2022-07-05T03:46:28+05:30,216.0,169.0,95.0,31.2,2022-07-05,03:46:28,3,46,28,2022,7,5,171.6,213.6,171.503763531577,213.5895379250218,4.539603506915554,1.200000000000001,0.012027054844054735,0.010658563541506433,0.8914594783972358,0.84245343187203,8.66956455134633
1233,2022-07-05T03:46:45+05:30,214.0,177.0,95.0,31.1,2022-07-05,03:46:45,3,46,45,2022,7,5,170.0,213.4,169.9267571261736,213.38576002158447,4.094874845462313,1.5491933384829646,0.012072142209918106,0.010633484568467593,0.8920512646961001,0.8466044931897485,8.693278789429243
1234,2022-07-05T03:47:02+05:30,214.0,167.0,95.0,31.3,2022-07-05,03:47:02,3,47,2,2022,7,5,169.6,214.2,169.51849820723157,214.1842202350626,3.630977829731268,2.1241468875762806,0.01201578300258889,0.010620945081948175,0.8895863932828014,0.8476667195839848,8.68626556433393
1235,2022-07-05T03:47:19+05:30,211.0,168.0,95.0,31.2,2022-07-05,03:47:19,3,47,19,2022,7,5,169.4,213.2,169.31631275316067,213.18237058149802,3.4687173421886066,1.8676188047886,0.011981967478191361,0.010545708162831657,0.8927777003743355,0.8482642752746221,8.705209878244789
1236,2022-07-05T03:47:36+05:30,216.0,167.0,95.0,31.3,2022-07-05,03:47:36,3,47,36,2022,7,5,168.2,212.6,168.1872870304152,212.58018674641022,1.50465942990432,1.882551460120016,0.011936880112327988,0.010595866108909335,0.8947189767545329,0.8512388260593826,8.729789014069578
1237,2022-07-05T03:47:53+05:30,211.0,168.0,95.0,31.5,2022-07-05,03:47:53,3,47,53,2022,7,5,169.0,211.8,168.98347351959086,211.7787631767611,0.9715966241192894,1.9819182626940013,0.011936880112327988,0.01069618200106469,0.8972448814385221,0.8490655407007653,8.731552110696438
1238,2022-07-05T03:48:10+05:30,211.0,171.0,95.0,31.1,2022-07-05,03:48:10,3,48,10,2022,7,5,170.6,211.8,170.5429398813546,211.7787631767611,2.103330692021587,1.7572706109191099,0.0119143364293963,0.010746339947142369,0.8972674251214537,0.844912179687462,8.710898024044578
1239,2022-07-05T03:48:27+05:30,210.0,171.0,95.0,31.0,2022-07-05,03:48:27,3,48,27,2022,7,5,171.4,211.4,171.36163982430455,211.39136095307734,2.041568024827978,1.1349008767288933,0.011936880112327988,0.010758879433661786,0.8984868407818718,0.8427974324828258,8.706421366323488
1240,2022-07-05T03:48:45+05:30,211.0,176.0,95.0,31.2,2022-07-05,03:48:45,3,48,45,2022,7,5,171.6,211.8,171.5687425367848,211.78982602714797,2.221711052319811,1.0807404868885064,0.011970695636725518,0.010746339947142369,0.8971936166232934,0.8422812671479423,8.697374418856178
1241,2022-07-05T03:49:02+05:30,214.0,171.0,95.0,31.1,2022-07-05,03:49:02,3,49,2,2022,7,5,171.4,212.4,171.36646438880982,212.38753412258347,2.221711052319811,1.1523888232710333,0.011993239319657205,0.010733800460622948,0.8952819434522932,0.842816245787676,8.690490946199846
1242,2022-07-05T03:49:19+05:30,213.0,169.0,95.0,31.2,2022-07-05,03:49:19,3,49,19,2022,7,5,171.2,212.8,171.164662647728,212.79359618161396,2.2432119828495938,0.9715966241192858,0.011993239319657205,0.010633484568467593,0.8940105521919927,0.8434383821227948,8.687244671573938
1243,2022-07-05T03:49:36+05:30,214.0,170.0,95.0,31.2,2022-07-05,03:49:36,3,49,36,2022,7,5,169.6,212.8,169.5938576996604,212.79359618161396,1.2457929201917946,1.0079682534683267,0.011959423795259674,0.010608405595428754,0.8940443677163902,0.8475813895998174,8.708128786581037
1244,2022-07-05T03:49:53+05:30,212.0,170.0,95.0,31.5,2022-07-05,03:49:53,3,49,53,2022,7,5,169.2,212.2,169.19668522231729,212.19360362279352,1.2361229712289943,0.7321202087089207,0.011948151953793831,0.010620945081948175,0.8959483723004751,0.8486041390449125,8.722762556726938
1245,2022-07-05T03:50:10+05:30,211.0,168.0,95.0,30.4,2022-07-05,03:50:10,3,50,10,2022,7,5,169.4,212.0,169.39620681425745,211.99436609737086,0.9208691546577078,0.8099382692526623,0.0119143364293963,0.010583326622389918,0.8966119000100818,0.8481228982941588,8.723673991521203
1246,2022-07-05T03:50:27+05:30,211.0,169.0,95.0,31.2,2022-07-05,03:50:27,3,50,27,2022,7,5,168.8,211.4,168.79192266967564,211.39886578449907,1.1523888232710333,0.6131883886702378,0.011903064587930457,0.010583326622389918,0.8985088190327335,0.8496869036767326,8.74097861354733
1247,2022-07-05T03:50:44+05:30,212.0,170.0,95.0,31.1,2022-07-05,03:50:44,3,50,44,2022,7,5,168.8,211.2,168.79192266967564,211.19924457034938,1.3084341787036862,0.6324555320336794,0.011903064587930457,0.010570787135870497,0.8991391364052094,0.8496994431632521,8.744192897842307
