,created_at,Methane,Ethanol,Humidity,Temperature,Date,Time,Hour,Mins,Secs,Year,Month,Day,E1,M1,E2,M2,E3,M3,M4,E4,M5,E5,Quality
1023,2022-07-05T02:46:55+05:30,203.0,172.0,95.0,31.2,2022-07-05,02:46:55,2,46,55,2022,7,5,171.2,204.8,171.18031112775301,204.7738988991321,1.5178932768808198,1.701763790894614,0.01148600645369426,0.010771418920181207,0.9197854463867914,0.84328012506975,8.815327857282707
1024,2022-07-05T02:47:12+05:30,202.0,173.0,95.0,31.3,2022-07-05,02:47:12,2,47,12,2022,7,5,171.8,203.8,171.78730032931145,203.7855990776414,1.2774975538137034,1.4724129855444787,0.011429647246365042,0.010721260974103529,0.9229779251863772,0.8417627645722452,8.823703448793111
1025,2022-07-05T02:47:29+05:30,204.0,169.0,95.0,31.3,2022-07-05,02:47:29,2,47,29,2022,7,5,171.0,202.8,170.98358426156378,202.7972421283322,1.1627553482998911,1.3145341380124016,0.011407103563433356,0.010733800460622948,0.9261366785685348,0.8438329732256578,8.849848258970962
1026,2022-07-05T02:47:46+05:30,203.0,172.0,95.0,31.2,2022-07-05,02:47:46,2,47,46,2022,7,5,171.2,202.4,171.18031112775301,202.39486856593626,2.3358082113050265,1.131370849898476,0.011418375404899199,0.010583326622389918,0.9273909801693339,0.8434682173675413,8.854295987684376
1027,2022-07-05T02:48:03+05:30,202.0,169.0,95.0,31.2,2022-07-05,02:48:03,2,48,3,2022,7,5,168.8,202.6,168.69209666537085,202.59485959153824,3.449057842367973,1.131370849898476,0.011384559880501669,0.010558247649351078,0.9267938950224348,0.8498416268112062,8.883177609168204
1028,2022-07-05T02:48:21+05:30,201.0,173.0,95.0,31.1,2022-07-05,02:48:21,2,48,21,2022,7,5,168.4,202.0,168.2897418568656,201.99603958454847,3.335865704730935,1.131370849898476,0.011339472514638295,0.010457931757195725,0.9287298656800802,0.8509839619351868,8.898569138076336
1029,2022-07-05T02:48:38+05:30,203.0,161.0,95.0,31.2,2022-07-05,02:48:38,2,48,38,2022,7,5,166.8,201.2,166.69849698867776,201.19123067703745,3.3929338337197223,1.0990905331227276,0.011260569624377393,0.010495550216753982,0.9313400129039547,0.8550908173304178,8.932154151171863
1030,2022-07-05T02:48:55+05:30,201.0,167.0,95.0,31.2,2022-07-05,02:48:55,2,48,55,2022,7,5,167.4,199.8,167.2740646609807,199.76277860848236,3.877112327493233,1.5773395322504273,0.01121548225851402,0.010382694838079206,0.9358463811350469,0.8536769614463614,8.947616712907042
1031,2022-07-05T02:49:12+05:30,199.0,164.0,95.0,31.3,2022-07-05,02:49:12,2,49,12,2022,7,5,165.6,199.0,165.51753625579528,198.95979330873294,3.621049571602136,1.5152557539900635,0.011136579368253118,0.01052062918979282,0.9384536520059852,0.8581578951533303,8.983057735796578
1032,2022-07-05T02:49:29+05:30,195.0,172.0,95.0,31.2,2022-07-05,02:49:29,2,49,29,2022,7,5,167.8,197.6,167.72302609091946,197.5766193695212,3.1483328921827765,1.286856635371628,0.011091492002389746,0.010495550216753982,0.9428886036292803,0.8524615587560779,8.97675081192679
1033,2022-07-05T02:49:46+05:30,197.0,164.0,95.0,31.1,2022-07-05,02:49:46,2,49,46,2022,7,5,167.4,196.8,167.31565627516392,196.7910787264049,3.188730154779479,1.1832159566199203,0.01103513279506053,0.01052062918979282,0.9454458155860043,0.853485012011293,8.994654137986487
1034,2022-07-05T02:50:03+05:30,196.0,172.0,95.0,31.2,2022-07-05,02:50:03,2,50,3,2022,7,5,167.8,195.8,167.72799125801802,195.79303895684993,3.1279386183235705,1.5974980438172683,0.011080220160923901,0.010420313297637464,0.9485522105065053,0.8525303474062352,9.005412789563703
1035,2022-07-05T02:50:20+05:30,197.0,165.0,95.0,31.2,2022-07-05,02:50:20,2,50,20,2022,7,5,166.2,196.6,166.14730191018285,196.5865506832008,2.5581243128511133,1.5336231610144684,0.01106894831945806,0.010457931757195725,0.9460500569120864,0.856623494333476,9.013367756227812
1036,2022-07-05T02:50:37+05:30,194.0,166.0,95.0,31.2,2022-07-05,02:50:37,2,50,37,2022,7,5,166.8,196.4,166.75426344706946,196.38657679046426,2.1503488089144924,1.5336231610144684,0.011080220160923901,0.010357615865040368,0.94666965871847,0.855156327710194,9.00912993214332
1037,2022-07-05T02:50:54+05:30,199.0,164.0,95.0,31.2,2022-07-05,02:50:54,2,50,54,2022,7,5,165.2,196.6,165.1917884043653,196.58655068320084,1.1384199576606147,1.5310127367203745,0.011057676477992214,0.010382694838079206,0.9460613287535523,0.8592383591822257,9.026498439678889
1038,2022-07-05T02:51:12+05:30,196.0,167.0,95.0,31.2,2022-07-05,02:51:12,2,51,12,2022,7,5,165.6,196.2,165.58886946386946,196.18496457899687,1.4057026712644431,1.7204650534085306,0.011102763843855588,0.010345076378520949,0.9472805727823324,0.8582408074346356,9.02760690108484
1039,2022-07-05T02:51:29+05:30,197.0,164.0,95.0,31.2,2022-07-05,02:51:29,2,51,29,2022,7,5,165.0,197.0,164.98307389832513,196.98984734947854,1.8482424083436675,1.3711309200802129,0.011091492002389746,0.01033253689200153,0.9447604837870763,0.8598193151880957,9.022898994875861
1040,2022-07-05T02:51:46+05:30,195.0,167.0,95.0,31.3,2022-07-05,02:51:46,2,51,46,2022,7,5,164.8,196.8,164.77967828378647,196.79307440553364,2.116601048851672,0.8532291603080652,0.011125307526787274,0.010395234324598627,0.9453524930953993,0.8602805081639903,9.028165006296948
1041,2022-07-05T02:52:03+05:30,198.0,163.0,95.0,31.3,2022-07-05,02:52:03,2,52,3,2022,7,5,165.8,197.4,165.73041650665954,197.39063017886576,3.504283093587048,0.848528137423861,0.011159123051184805,0.010382694838079206,0.9434297883386168,0.8577596213870383,9.005947048628276
1042,2022-07-05T02:52:20+05:30,198.0,163.0,95.0,31.2,2022-07-05,02:52:20,2,52,20,2022,7,5,165.6,198.0,165.52517517623684,197.98576522909443,4.085094858139776,0.8532291603080652,0.01121548225851402,0.010382694838079206,0.9414883580741447,0.8582859088291457,8.998871334516451
1043,2022-07-05T02:52:37+05:30,199.0,172.0,95.0,31.2,2022-07-05,02:52:37,2,52,37,2022,7,5,165.6,199.0,165.52517517623684,198.99597987919435,4.185689907291275,0.28284271247461495,0.01128311330730908,0.01052062918979282,0.9382500414573686,0.8581479744774321,8.981990079674002
1044,2022-07-05T02:52:54+05:30,200.0,163.0,95.0,31.2,2022-07-05,02:52:54,2,52,54,2022,7,5,167.8,200.2,167.6780867588025,200.17942912609288,4.762352359916269,1.9697715603592232,0.011271841465843237,0.010658563541506433,0.9345019296286474,0.8523569082003085,8.93429418914478
1045,2022-07-05T02:53:11+05:30,200.0,167.0,95.0,31.2,2022-07-05,02:53:11,2,53,11,2022,7,5,170.0,200.0,169.8877402653691,199.97417497961604,4.985579204064463,2.4347484469653113,0.01124929778291155,0.010545708162831657,0.9351636754353598,0.8467429408431826,8.909533081392713
1046,2022-07-05T02:53:28+05:30,204.0,174.0,95.0,31.2,2022-07-05,02:53:28,2,53,28,2022,7,5,168.2,199.6,168.05471189327278,199.56697918321944,5.369543742255953,2.870540018881465,0.01128311330730908,0.010646024054987014,0.9364030394005466,0.8513608436160873,8.93881941508317
1047,2022-07-05T02:53:45+05:30,197.0,174.0,95.0,31.2,2022-07-05,02:53:45,2,53,45,2022,7,5,169.8,200.2,169.69170775637616,200.1572962320447,4.929097280435845,3.334666400106616,0.011294385148774923,0.010708721487584111,0.9345142958732366,0.8470942554521872,8.908042756627118
1048,2022-07-05T02:54:02+05:30,197.0,163.0,95.0,31.2,2022-07-05,02:54:02,2,54,2,2022,7,5,170.8,200.4,170.70014667167277,200.35681303791208,5.038253665706011,3.339461034358691,0.011226754099979863,0.010683642514545271,0.9339517742313891,0.844510972197568,8.892313732144785
1049,2022-07-05T02:54:20+05:30,203.0,171.0,95.0,31.1,2022-07-05,02:54:20,2,54,20,2022,7,5,170.4,199.2,170.3115846230889,199.1712717055404,4.3781274536038834,3.1887301547794897,0.011305656990240767,0.010545708162831657,0.9376355548306734,0.845673013105884,8.916542839682787
1050,2022-07-05T02:54:37+05:30,201.0,172.0,95.0,31.3,2022-07-05,02:54:37,2,54,37,2022,7,5,168.2,200.6,168.0909639145618,200.56285382243576,4.779121258139414,3.014630989026689,0.011373288039035827,0.010683642514545271,0.9331647974145356,0.8512761446094005,8.922204710119681
1051,2022-07-05T02:54:54+05:30,198.0,172.0,95.0,31.2,2022-07-05,02:54:54,2,54,54,2022,7,5,170.4,201.8,170.3115846230889,201.77719736593315,4.4631827208842845,2.641211843075073,0.011373288039035827,0.010595866108909335,0.9293566845699024,0.8456228551598064,8.874897698648544
1052,2022-07-05T02:55:11+05:30,204.0,163.0,95.0,31.1,2022-07-05,02:55:11,2,55,11,2022,7,5,169.0,201.8,168.87576594446193,201.77719736593315,4.562455479234842,2.029778313018446,0.011384559880501669,0.010483010730234561,0.9293454127284365,0.8494185919392954,8.893820023338659
1053,2022-07-05T02:55:28+05:30,203.0,174.0,95.0,31.1,2022-07-05,02:55:28,2,55,28,2022,7,5,167.2,202.0,167.06439380017974,201.97794877933353,4.596520423102677,2.0707486568871674,0.011463462770762572,0.010420313297637464,0.9286344098170394,0.8541713830657655,8.914028964414024
1054,2022-07-05T02:55:45+05:30,203.0,164.0,95.0,31.2,2022-07-05,02:55:45,2,55,45,2022,7,5,166.2,203.4,166.0983334537908,203.3948937610449,4.611290491825475,1.4832396974191295,0.011440919087830886,0.010470471243715142,0.924213822613991,0.8566745502448683,8.904441864294297
1055,2022-07-05T02:56:02+05:30,202.0,163.0,95.0,31.1,2022-07-05,02:56:02,2,56,2,2022,7,5,167.0,203.0,166.91311587555361,202.9941175334209,3.835622504887575,1.166190378969062,0.011440919087830886,0.010357615865040368,0.9254768766007797,0.8546902855952796,8.900835810980297
1056,2022-07-05T02:56:19+05:30,205.0,167.0,95.0,31.2,2022-07-05,02:56:19,2,56,19,2022,7,5,165.2,203.0,165.18449774309974,202.9941175334209,2.3528705871764397,1.1099549540409301,0.011429647246365042,0.010357615865040368,0.9254881484422455,0.8592729065465184,8.923805274943819
1057,2022-07-05T02:56:36+05:30,202.0,167.0,95.0,31.2,2022-07-05,02:56:36,2,56,36,2022,7,5,165.2,202.8,165.1844977430997,202.79333786867764,2.1835750502329923,1.0990905331227276,0.011407103563433356,0.010382694838079206,0.9261428367067912,0.8592478275734796,8.926953321401355
1058,2022-07-05T02:56:54+05:30,203.0,165.0,95.0,31.2,2022-07-05,02:56:54,2,56,54,2022,7,5,165.6,202.4,165.5913111666459,202.3869742049137,1.3023056476879837,1.3446189051177293,0.011373288039035827,0.010345076378520949,0.9274485192087344,0.8582376363920687,8.928430778004016
1059,2022-07-05T02:57:11+05:30,202.0,164.0,95.0,31.2,2022-07-05,02:57:11,2,57,11,2022,7,5,165.0,201.8,164.99277087319086,201.79522258201035,1.0276186062932149,1.0198039027185581,0.011384559880501669,0.01029491843244327,0.9293169817882517,0.8598443401738024,8.94580660981027
1060,2022-07-05T02:57:28+05:30,200.0,165.0,95.0,31.2,2022-07-05,02:57:28,2,57,28,2022,7,5,164.2,202.0,164.1965841237697,201.99402973311132,1.1730302638892107,1.0954451150103293,0.011362016197569982,0.010269839459404434,0.9287104921098254,0.8619423889512843,8.953264405305548
1061,2022-07-05T02:57:45+05:30,202.0,164.0,95.0,31.2,2022-07-05,02:57:45,2,57,45,2022,7,5,163.8,201.6,163.79658650346846,201.59483405725808,1.397139935725839,1.2328828005937944,0.011373288039035827,0.010357615865040368,0.9299597812712828,0.8628935704940915,8.96426675882687
