,created_at,Methane,Ethanol,Humidity,Temperature,Date,Time,Hour,Mins,Secs,Year,Month,Day,E1,M1,E2,M2,E3,M3,M4,E4,M5,E5,Quality
62,2022-07-04T22:00:52+05:30,203.0,130.0,95.0,31.2,2022-07-04,22:00:52,22,0,52,2022,7,4,124.6,204.6,124.52875848362623,204.58333259956459,3.5687532837112776,2.0356817039999138,0.011542365661023474,0.007799560615078825,0.9203451223522816,0.9673578958996923,9.43851509125987
63,2022-07-04T22:01:09+05:30,205.0,124.0,95.0,31.1,2022-07-04,22:01:09,22,1,9,2022,7,4,124.4,204.8,124.32898385133544,204.78566880449387,3.517953950807205,1.607482503792803,0.01148600645369426,0.007824639588117663,0.9197668818672934,0.9678520047607974,9.438094433140453
64,2022-07-04T22:01:27+05:30,204.0,123.0,95.0,31.2,2022-07-04,22:01:27,22,1,27,2022,7,4,124.8,203.8,124.74582242802495,203.79725564379063,2.5643712679719393,0.7321202087089208,0.01148600645369426,0.007749402669001147,0.922903180228024,0.9668664123595379,9.44884796293781
65,2022-07-04T22:01:44+05:30,204.0,124.0,95.0,31.1,2022-07-04,22:01:44,22,1,44,2022,7,4,123.6,203.8,123.59805510534845,203.7972556437906,0.8809086218218105,0.2366431913239808,0.011440919087830886,0.007736863182481729,0.9229482675938874,0.9699280003170658,9.464381339554766
66,2022-07-04T22:02:01+05:30,203.0,123.0,95.0,31.3,2022-07-04,22:02:01,22,2,1,2022,7,4,123.4,203.0,123.39805825242716,202.99405929004126,0.8809086218218105,0.5796550698475721,0.011418375404899199,0.007749402669001147,0.9254995121502407,0.9704349372629116,9.479672247065762
67,2022-07-04T22:02:18+05:30,203.0,124.0,95.0,31.2,2022-07-04,22:02:18,22,2,18,2022,7,4,123.6,202.6,123.59805510534845,202.5948595915382,0.4000000000000057,0.5999999999999962,0.011395831721967512,0.007736863182481729,0.926782623180969,0.9699280003170658,9.483553117490175
68,2022-07-04T22:02:35+05:30,201.0,123.0,95.0,31.2,2022-07-04,22:02:35,22,2,35,2022,7,4,123.4,202.2,123.39805825242716,202.19722691054676,0.4000000000000057,0.59329587896765,0.011407103563433356,0.007749402669001147,0.9280294470508462,0.9704349372629116,9.49232192156879
69,2022-07-04T22:02:52+05:30,202.0,124.0,95.0,31.0,2022-07-04,22:02:52,22,2,52,2022,7,4,123.6,202.4,123.59805510534845,202.3948685659363,0.5727128425310574,1.0000000000000022,0.011384559880501669,0.007736863182481729,0.9274247956937313,0.9699280003170658,9.486763980053984
70,2022-07-04T22:03:09+05:30,202.0,123.0,95.0,31.1,2022-07-04,22:03:09,22,3,9,2022,7,4,123.4,202.0,123.39805825242716,201.99408855462232,0.5440588203494203,1.0807404868885053,0.011395831721967512,0.007711784209442889,0.9286765838070193,0.9704725557224699,9.495745697647447
71,2022-07-04T22:03:26+05:30,204.0,124.0,95.0,31.4,2022-07-04,22:03:26,22,3,26,2022,7,4,123.0,202.2,122.99016341001784,202.19527199226644,0.8809086218218086,0.9423375191511841,0.011384559880501669,0.007711784209442889,0.928055074201097,0.971521769803521,9.497884220023089
72,2022-07-04T22:03:43+05:30,201.0,123.0,95.0,31.2,2022-07-04,22:03:43,22,3,43,2022,7,4,123.0,202.0,122.99016341001784,201.99408855462232,0.9715966241192882,0.9252026804976342,0.011373288039035827,0.00768670523640405,0.9286991274899511,0.9715468487765598,9.501229881332554
73,2022-07-04T22:04:00+05:30,202.0,121.0,95.0,31.2,2022-07-04,22:04:00,22,4,0,2022,7,4,122.6,201.8,122.58495629300953,201.79330507235787,1.3711309200802084,0.9423375191511841,0.011328200673172454,0.007711784209442889,0.9293763654587551,0.9725674933321032,9.509719293954292
74,2022-07-04T22:04:18+05:30,201.0,124.0,95.0,31.3,2022-07-04,22:04:18,22,4,18,2022,7,4,123.0,201.0,122.97088513529378,200.99800992069385,1.6272676485446398,0.49799598391954836,0.011305656990240767,0.007724323695962309,0.9319151475512516,0.9715342670374224,9.51724707294337
75,2022-07-04T22:04:35+05:30,201.0,121.0,95.0,31.3,2022-07-04,22:04:35,22,4,35,2022,7,4,123.2,200.6,123.16949859272387,200.59480826802957,1.6297239029970694,0.5796550698475721,0.011260569624377393,0.007761942155520567,0.9332271144954498,0.9709789687630198,9.521030416292348
76,2022-07-04T22:04:52+05:30,200.0,126.0,95.0,31.2,2022-07-04,22:04:52,22,4,52,2022,7,4,123.8,199.8,123.7791687400152,199.79317861790216,1.8154889148656377,0.9879271228182789,0.01128311330730908,0.007787021128559405,0.9357308005445802,0.9693828895986936,9.525568450716369
77,2022-07-04T22:05:09+05:30,199.0,124.0,95.0,31.2,2022-07-04,22:05:09,22,5,9,2022,7,4,124.2,200.2,124.1726656507803,200.18526400582155,1.7618172436436224,1.6661332479726831,0.011260569624377393,0.007924955480273018,0.9345039981897841,0.9682144397784538,9.513592189841189
78,2022-07-04T22:05:26+05:30,198.0,124.0,95.0,31.2,2022-07-04,22:05:26,22,5,26,2022,7,4,126.4,199.8,126.33343134372244,199.78531325027774,2.59692125410071,1.7158088471621777,0.011271841465843237,0.00788733702071476,0.9357544783286713,0.9625887261692562,9.491716022489637
79,2022-07-04T22:05:43+05:30,203.0,126.0,95.0,31.2,2022-07-04,22:05:43,22,5,43,2022,7,4,125.8,200.0,125.71854727632152,199.9840887916923,2.995997329771841,1.7504285189632869,0.011271841465843237,0.007975113426350695,0.9351254948248628,0.9640787212797253,9.49602108052294
80,2022-07-04T22:06:00+05:30,199.0,132.0,95.0,31.3,2022-07-04,22:06:00,22,6,0,2022,7,4,127.2,200.0,127.09564601897802,199.9840887916923,3.4882660448996723,1.66853228916914,0.01128311330730908,0.007962573939831276,0.935114222983397,0.960484639022535,9.477994310029661
81,2022-07-04T22:06:17+05:30,201.0,123.0,95.0,31.2,2022-07-04,22:06:17,22,6,17,2022,7,4,127.0,200.2,126.88417963057339,200.18729814353688,3.547393409251361,1.472412985544478,0.011226754099979863,0.007962573939831276,0.9345346052950724,0.961019010955528,9.477768081253002
82,2022-07-04T22:06:34+05:30,199.0,131.0,95.0,31.4,2022-07-04,22:06:34,22,6,34,2022,7,4,127.0,199.2,126.88417963057339,199.19520108654643,3.547393409251361,1.1558546621439885,0.011238025941445707,0.00788733702071476,0.9376654423763043,0.9610942478746445,9.493798451254744
83,2022-07-04T22:06:51+05:30,199.0,123.0,95.0,31.3,2022-07-04,22:06:51,22,6,51,2022,7,4,125.8,199.4,125.7331302021403,199.3947914663542,2.824181297296616,1.080740486888501,0.01128311330730908,0.00788733702071476,0.9369900862725737,0.9641475588206615,9.505688225466177
84,2022-07-04T22:07:08+05:30,198.0,126.0,95.0,31.2,2022-07-04,22:07:08,22,7,8,2022,7,4,125.8,200.2,125.7331302021403,200.1697031755657,2.564371267971936,2.296083622170582,0.011294385148774923,0.00789987650723418,0.9344947265616893,0.964135019334142,9.493148729479158
85,2022-07-04T22:07:26+05:30,200.0,126.0,95.0,31.3,2022-07-04,22:07:26,22,7,26,2022,7,4,126.0,200.4,125.916241967649,200.37125219102296,3.2520762598684545,2.3220680437919956,0.011294385148774923,0.00789987650723418,0.9338613684931447,0.9636374715867281,9.487494200399365
86,2022-07-04T22:07:43+05:30,205.0,123.0,95.0,31.5,2022-07-04,22:07:43,22,7,43,2022,7,4,126.0,200.4,125.916241967649,200.37125219102296,3.2875522809531104,2.4232209969377494,0.01131692883170661,0.00789987650723418,0.933838824810213,0.9636374715867281,9.487381481984706
87,2022-07-04T22:08:00+05:30,200.0,132.0,95.0,31.3,2022-07-04,22:08:00,22,8,0,2022,7,4,126.0,200.8,125.916241967649,200.7776164579078,3.2972715993681803,2.2217110523198085,0.011305656990240767,0.00789987650723418,0.9325782287228384,0.9636374715867281,9.481078501547833
88,2022-07-04T22:08:17+05:30,199.0,123.0,95.0,31.4,2022-07-04,22:08:17,22,8,17,2022,7,4,126.0,200.6,125.916241967649,200.5752495206254,3.340658617698013,2.2217110523198085,0.01124929778291155,0.007937494966792438,0.9332692360962284,0.9635998531271699,9.48434544611699
89,2022-07-04T22:08:34+05:30,200.0,126.0,95.0,31.3,2022-07-04,22:08:34,22,8,34,2022,7,4,126.6,199.6,126.53306613226452,199.5987963891675,3.106122985330748,0.8579044235810903,0.011238025941445707,0.007824639588117663,0.9363979418989842,0.9621324173829674,9.492651796409758
90,2022-07-04T22:08:51+05:30,199.0,126.0,95.0,31.2,2022-07-04,22:08:51,22,8,51,2022,7,4,124.8,199.4,124.78260869565216,199.39879759519036,1.7204650534085246,0.8246211251235307,0.01124929778291155,0.007824639588117663,0.9370175829817725,0.9667434010668796,9.51880492024326
91,2022-07-04T22:09:08+05:30,200.0,126.0,95.0,31.4,2022-07-04,22:09:08,22,9,8,2022,7,4,124.8,199.6,124.78260869565216,199.5987963891675,1.166190378969059,0.4898979485566356,0.01124929778291155,0.0078121001015982435,0.9363866700575184,0.966755940553399,9.515713053054586
92,2022-07-04T22:09:25+05:30,199.0,123.0,95.0,31.3,2022-07-04,22:09:25,22,9,25,2022,7,4,124.6,199.6,124.58519833307608,199.5987963891675,1.1349008767288882,0.6387487769068518,0.011305656990240767,0.007774481642039986,0.9363303108501891,0.9673096763669521,9.518199936085706
93,2022-07-04T22:09:42+05:30,200.0,123.0,95.0,31.3,2022-07-04,22:09:42,22,9,42,2022,7,4,124.0,200.6,123.98717407165621,200.5850149218333,1.9718012070185964,1.394274004634674,0.011328200673172454,0.007837179074637083,0.9331749303649455,0.9688028545985367,9.50988892481741
94,2022-07-04T22:09:59+05:30,200.0,125.0,95.0,31.2,2022-07-04,22:09:59,22,9,59,2022,7,4,125.0,201.0,124.92557031744259,200.98416751827594,2.669831455354438,1.4832396974191342,0.011339472514638295,0.007950034453311857,0.9319031654691535,0.9661726014980614,9.490378834836076
